"anchor_id","anchor_hog","species","tissue","time_point","day","context","n_replicates","n_core_hogs_present","n_core_hogs_scored","n_core_hogs_unresolved_present","core_hog_coverage","module_score_mean","module_score_sd","module_score_se","anchor_score_mean","anchor_score_sd"
"anchor_01","HOG:0020610","VBRO","root","T4",42.7313175218636,"root::T4",4,157,127,30,0.808917197452229,-0.675306505891523,0.0282484127548082,0.0141242063774041,-0.646562687913722,0.0322492017528458
"anchor_01","HOG:0020610","VBRO","root","T5",56.4998699010652,"root::T5",4,157,127,30,0.808917197452229,-0.622405552096267,0.0525631949138958,0.0262815974569479,-0.602683546086579,0.0607751391895436
"anchor_01","HOG:0020610","FPRA","leaf","T1",7.47957433613505,"leaf::T1",4,157,146,11,0.929936305732484,0.901440043118786,0.0758495288280184,0.0379247644140092,0.967450316705806,0.0976042708905858
"anchor_01","HOG:0020610","FPRA","leaf","T2",14.5,"leaf::T2",4,157,146,11,0.929936305732484,0.830600082158926,0.0571706610691957,0.0285853305345979,0.878429326084251,0.0775519360407109
"anchor_01","HOG:0020610","FPRA","leaf","T3",28.4898614550509,"leaf::T3",4,157,146,11,0.929936305732484,0.824708017529058,0.075709975993819,0.0378549879969095,0.878655729225864,0.0796529123827043
"anchor_01","HOG:0020610","FPRA","leaf","T4",42.7313175218636,"leaf::T4",4,157,146,11,0.929936305732484,0.777014981091692,0.086122293593556,0.043061146796778,0.880431537077906,0.0857631084400878
"anchor_01","HOG:0020610","FPRA","leaf","T5",56.4998699010652,"leaf::T5",4,157,146,11,0.929936305732484,0.617521077570956,0.134667722977943,0.0673338614889713,0.647127433787578,0.155015741376054
"anchor_01","HOG:0020610","FPRA","root","T1",7.47957433613505,"root::T1",4,157,146,11,0.929936305732484,-0.618679398981474,0.0318825504648594,0.0159412752324297,-0.61226317178983,0.0281909583299614
"anchor_01","HOG:0020610","FPRA","root","T2",14.5,"root::T2",4,157,146,11,0.929936305732484,-0.630712529023727,0.03110634125024,0.01555317062512,-0.649678743429992,0.0287246150808716
"anchor_01","HOG:0020610","FPRA","root","T3",28.4898614550509,"root::T3",4,157,146,11,0.929936305732484,-0.648231164949015,0.0131029869712993,0.00655149348564965,-0.568554504967618,0.0405341087375337
"anchor_01","HOG:0020610","FPRA","root","T4",42.7313175218636,"root::T4",4,157,146,11,0.929936305732484,-0.646997735562846,0.075144595035929,0.0375722975179645,-0.597466435418291,0.0265093213367134
"anchor_01","HOG:0020610","FPRA","root","T5",56.4998699010652,"root::T5",4,157,146,11,0.929936305732484,-0.619526508726799,0.0292592560974919,0.0146296280487459,-0.632339514995801,0.0381247977017951
"anchor_02","HOG:0020076","BDIS","leaf","T1",7.47957433613505,"leaf::T1",4,147,132,15,0.897959183673469,0.771279511894511,0.0221079239296464,0.0110539619648232,0.788124636614122,0.00492405595534529
"anchor_02","HOG:0020076","BDIS","leaf","T2",14.5,"leaf::T2",4,147,132,15,0.897959183673469,0.746653140003149,0.0287811415643508,0.0143905707821754,0.675972164505611,0.0218539114363711
"anchor_02","HOG:0020076","BDIS","leaf","T3",28.4898614550509,"leaf::T3",4,147,132,15,0.897959183673469,0.733972378181284,0.0595045439630029,0.0297522719815014,0.745334596062644,0.040456701164096
"anchor_02","HOG:0020076","BDIS","leaf","T4",42.7313175218636,"leaf::T4",4,147,132,15,0.897959183673469,0.723463185567364,0.0295021000575331,0.0147510500287665,0.719810407517609,0.0237505530200099
"anchor_02","HOG:0020076","BDIS","leaf","T5",56.4998699010652,"leaf::T5",4,147,132,15,0.897959183673469,0.640741357719479,0.0868920933926101,0.0434460466963051,0.627474349224347,0.0853901740040403
"anchor_02","HOG:0020076","BDIS","root","T1",7.47957433613505,"root::T1",4,147,132,15,0.897959183673469,-0.658202124285332,0.0517164557612642,0.0258582278806321,-0.563702137847269,0.0424527875283855
"anchor_02","HOG:0020076","BDIS","root","T2",14.5,"root::T2",4,147,132,15,0.897959183673469,-0.673512772828445,0.0140746371702203,0.00703731858511017,-0.634090465762079,0.0329422244078493
"anchor_02","HOG:0020076","BDIS","root","T3",28.4898614550509,"root::T3",4,147,132,15,0.897959183673469,-0.655361495803242,0.0367816089785004,0.0183908044892502,-0.664662132385449,0.0476581178680634
"anchor_02","HOG:0020076","BDIS","root","T4",42.7313175218636,"root::T4",4,147,132,15,0.897959183673469,-0.672259251050613,0.03243622840651,0.016218114203255,-0.632950946855962,0.0848108533551935
"anchor_02","HOG:0020076","BDIS","root","T5",56.4998699010652,"root::T5",4,147,132,15,0.897959183673469,-0.639410666743498,0.0296470200921007,0.0148235100460503,-0.658106533020582,0.0476402043554578
"anchor_02","HOG:0020076","BSYL","leaf","T1",7.47957433613505,"leaf::T1",4,147,106,41,0.72108843537415,0.888703414076441,0.0207682226956851,0.0103841113478425,0.822653047750864,0.0220603286103037
"anchor_02","HOG:0020076","BSYL","leaf","T2",14.5,"leaf::T2",4,147,106,41,0.72108843537415,0.88576221682816,0.0433886801551911,0.0216943400775955,0.743335949609805,0.0348192098854247
