"anchor_id","anchor_hog","tissue","feature","interpretation","median_annual_minus_perennial","n_annual_higher","n_perennial_higher","n_equal","majority_direction","n_agreeing_with_majority","pair_consistency","absolute_median_contrast","discovery_rank"
"anchor_166","HOG:0016397","root","early_to_late","last minus first matched time-point module activity",0.0316158628576815,2,2,0,"mixed_or_tied",2,0.5,0.0316158628576815,1067
"anchor_135","HOG:0004114","root","mean_activity","equal-time-point mean module activity within tissue",-0.031491762598032,2,2,0,"mixed_or_tied",2,0.5,0.031491762598032,1068
"anchor_175","HOG:0003782","leaf","early_to_late","last minus first matched time-point module activity",-0.0314498359308047,2,2,0,"mixed_or_tied",2,0.5,0.0314498359308047,1069
"anchor_234","HOG:0024574","root","mean_activity","equal-time-point mean module activity within tissue",0.0311252710785578,2,2,0,"mixed_or_tied",2,0.5,0.0311252710785578,1070
"anchor_282","HOG:0008732","root","mean_activity","equal-time-point mean module activity within tissue",0.0310152103737675,2,2,0,"mixed_or_tied",2,0.5,0.0310152103737675,1071
"anchor_105","HOG:0027704","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0309150583432796,2,2,0,"mixed_or_tied",2,0.5,0.0309150583432796,1072
"anchor_333","HOG:0008696","root","mean_activity","equal-time-point mean module activity within tissue",-0.0306302129719586,2,2,0,"mixed_or_tied",2,0.5,0.0306302129719586,1073
"anchor_139","HOG:0005689","root","early_to_late","last minus first matched time-point module activity",-0.0304594285894164,2,2,0,"mixed_or_tied",2,0.5,0.0304594285894164,1074
"anchor_238","HOG:0031127","root","mean_activity","equal-time-point mean module activity within tissue",0.0303011675602063,2,2,0,"mixed_or_tied",2,0.5,0.0303011675602063,1075
"anchor_329","HOG:0014208","leaf","early_to_late","last minus first matched time-point module activity",-0.0302477826088275,2,2,0,"mixed_or_tied",2,0.5,0.0302477826088275,1076
"anchor_115","HOG:0024562","root","early_to_late","last minus first matched time-point module activity",-0.0299718148733229,2,2,0,"mixed_or_tied",2,0.5,0.0299718148733229,1077
"anchor_261","HOG:0028718","root","mean_activity","equal-time-point mean module activity within tissue",0.0295440205861424,2,2,0,"mixed_or_tied",2,0.5,0.0295440205861424,1078
"anchor_01","HOG:0020610","leaf","early_to_late","last minus first matched time-point module activity",-0.0294733173978264,2,2,0,"mixed_or_tied",2,0.5,0.0294733173978264,1079
"anchor_281","HOG:0011064","root","mean_activity","equal-time-point mean module activity within tissue",-0.0292627646829788,2,2,0,"mixed_or_tied",2,0.5,0.0292627646829788,1080
"anchor_242","HOG:0017189","root","early_to_late","last minus first matched time-point module activity",0.0288494260990964,2,2,0,"mixed_or_tied",2,0.5,0.0288494260990964,1081
"anchor_333","HOG:0008696","root","early_to_late","last minus first matched time-point module activity",-0.0287312606825264,2,2,0,"mixed_or_tied",2,0.5,0.0287312606825264,1082
"anchor_134","HOG:0030881","root","early_to_late","last minus first matched time-point module activity",-0.0286951407621134,2,2,0,"mixed_or_tied",2,0.5,0.0286951407621134,1083
"anchor_92","HOG:0028695","root","early_to_late","last minus first matched time-point module activity",-0.0286679828375539,2,2,0,"mixed_or_tied",2,0.5,0.0286679828375539,1084
"anchor_146","HOG:0032629","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0286026174740282,2,2,0,"mixed_or_tied",2,0.5,0.0286026174740282,1085
"anchor_95","HOG:0026142","root","early_to_late","last minus first matched time-point module activity",0.0285208887835603,2,2,0,"mixed_or_tied",2,0.5,0.0285208887835603,1086
"anchor_217","HOG:0025124","root","early_to_late","last minus first matched time-point module activity",0.0284291122204956,2,2,0,"mixed_or_tied",2,0.5,0.0284291122204956,1087
"anchor_167","HOG:0027529","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0282736375263931,2,2,0,"mixed_or_tied",2,0.5,0.0282736375263931,1088
"anchor_215","HOG:0012403","leaf","early_to_late","last minus first matched time-point module activity",-0.0280187963817048,2,2,0,"mixed_or_tied",2,0.5,0.0280187963817048,1089
"anchor_269","HOG:0016116","root","mean_activity","equal-time-point mean module activity within tissue",0.0280110177326549,2,2,0,"mixed_or_tied",2,0.5,0.0280110177326549,1090
"anchor_329","HOG:0014208","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0279303701633565,2,2,0,"mixed_or_tied",2,0.5,0.0279303701633565,1091
"anchor_233","HOG:0016200","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0278143104728678,2,2,0,"mixed_or_tied",2,0.5,0.0278143104728678,1092
"anchor_129","HOG:0029472","root","early_to_late","last minus first matched time-point module activity",-0.027629556966921,2,2,0,"mixed_or_tied",2,0.5,0.027629556966921,1093
"anchor_93","HOG:0028978","leaf","early_to_late","last minus first matched time-point module activity",-0.0272816869915795,2,2,0,"mixed_or_tied",2,0.5,0.0272816869915795,1094
"anchor_138","HOG:0025231","root","early_to_late","last minus first matched time-point module activity",0.0272030323400669,2,2,0,"mixed_or_tied",2,0.5,0.0272030323400669,1095
"anchor_229","HOG:0000322","leaf","early_to_late","last minus first matched time-point module activity",-0.0271841709086685,2,2,0,"mixed_or_tied",2,0.5,0.0271841709086685,1096
"anchor_05","HOG:0006205","root","mean_activity","equal-time-point mean module activity within tissue",0.0268989132545446,2,2,0,"mixed_or_tied",2,0.5,0.0268989132545446,1097
"anchor_124","HOG:0008697","root","mean_activity","equal-time-point mean module activity within tissue",-0.0268907648929284,2,2,0,"mixed_or_tied",2,0.5,0.0268907648929284,1098
"anchor_306","HOG:0010549","leaf","early_to_late","last minus first matched time-point module activity",0.02675652158903,2,2,0,"mixed_or_tied",2,0.5,0.02675652158903,1099
"anchor_42","HOG:0032893","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0267102623238043,2,2,0,"mixed_or_tied",2,0.5,0.0267102623238043,1100
"anchor_112","HOG:0026556","root","early_to_late","last minus first matched time-point module activity",-0.0266487846877401,2,2,0,"mixed_or_tied",2,0.5,0.0266487846877401,1101
"anchor_144","HOG:0028381","root","early_to_late","last minus first matched time-point module activity",-0.0263980266048354,2,2,0,"mixed_or_tied",2,0.5,0.0263980266048354,1102
"anchor_275","HOG:0033004","root","mean_activity","equal-time-point mean module activity within tissue",-0.0263203860822814,2,2,0,"mixed_or_tied",2,0.5,0.0263203860822814,1103
"anchor_58","HOG:0032593","root","mean_activity","equal-time-point mean module activity within tissue",0.026189704985291,2,2,0,"mixed_or_tied",2,0.5,0.026189704985291,1104
"anchor_50","HOG:0010736","leaf","early_to_late","last minus first matched time-point module activity",-0.0261005940108264,2,2,0,"mixed_or_tied",2,0.5,0.0261005940108264,1105
"anchor_235","HOG:0017160","leaf","early_to_late","last minus first matched time-point module activity",0.026039185591028,2,2,0,"mixed_or_tied",2,0.5,0.026039185591028,1106
"anchor_89","HOG:0028008","root","early_to_late","last minus first matched time-point module activity",-0.026039064489699,2,2,0,"mixed_or_tied",2,0.5,0.026039064489699,1107
"anchor_100","HOG:0012035","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0259408180649119,2,2,0,"mixed_or_tied",2,0.5,0.0259408180649119,1108
"anchor_198","HOG:0005877","root","mean_activity","equal-time-point mean module activity within tissue",-0.0258692532461292,2,2,0,"mixed_or_tied",2,0.5,0.0258692532461292,1109
"anchor_15","HOG:0022830","leaf","early_to_late","last minus first matched time-point module activity",-0.0257925630957511,2,2,0,"mixed_or_tied",2,0.5,0.0257925630957511,1110
"anchor_166","HOG:0016397","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0257267914320468,2,2,0,"mixed_or_tied",2,0.5,0.0257267914320468,1111
"anchor_55","HOG:0021036","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0256936864532428,2,2,0,"mixed_or_tied",2,0.5,0.0256936864532428,1112
"anchor_101","HOG:0007833","root","early_to_late","last minus first matched time-point module activity",-0.025563881027145,2,2,0,"mixed_or_tied",2,0.5,0.025563881027145,1113
"anchor_210","HOG:0012540","root","early_to_late","last minus first matched time-point module activity",-0.025364977280258,2,2,0,"mixed_or_tied",2,0.5,0.025364977280258,1114
"anchor_165","HOG:0027303","leaf","early_to_late","last minus first matched time-point module activity",-0.0253420056239674,2,2,0,"mixed_or_tied",2,0.5,0.0253420056239674,1115
"anchor_322","HOG:0003621","leaf","early_to_late","last minus first matched time-point module activity",-0.0253113179147647,2,2,0,"mixed_or_tied",2,0.5,0.0253113179147647,1116
"anchor_04","HOG:0019394","leaf","early_to_late","last minus first matched time-point module activity",-0.0248673850333492,2,2,0,"mixed_or_tied",2,0.5,0.0248673850333492,1117
"anchor_240","HOG:0007813","root","early_to_late","last minus first matched time-point module activity",0.0247210481872777,2,2,0,"mixed_or_tied",2,0.5,0.0247210481872777,1118
"anchor_176","HOG:0018009","leaf","early_to_late","last minus first matched time-point module activity",-0.0239887787305242,2,2,0,"mixed_or_tied",2,0.5,0.0239887787305242,1119
"anchor_82","HOG:0029401","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0237923539822995,2,2,0,"mixed_or_tied",2,0.5,0.0237923539822995,1120
"anchor_196","HOG:0006523","root","early_to_late","last minus first matched time-point module activity",0.0234405526988214,2,2,0,"mixed_or_tied",2,0.5,0.0234405526988214,1121
"anchor_229","HOG:0000322","root","mean_activity","equal-time-point mean module activity within tissue",0.0234020865428747,2,2,0,"mixed_or_tied",2,0.5,0.0234020865428747,1122
"anchor_279","HOG:0033476","root","early_to_late","last minus first matched time-point module activity",-0.0232077964196682,2,2,0,"mixed_or_tied",2,0.5,0.0232077964196682,1123
"anchor_204","HOG:0012261","leaf","early_to_late","last minus first matched time-point module activity",-0.0231510446781362,2,2,0,"mixed_or_tied",2,0.5,0.0231510446781362,1124
"anchor_112","HOG:0026556","root","mean_activity","equal-time-point mean module activity within tissue",-0.0230614222193606,2,2,0,"mixed_or_tied",2,0.5,0.0230614222193606,1125
"anchor_158","HOG:0006208","root","early_to_late","last minus first matched time-point module activity",0.0228109323209223,2,2,0,"mixed_or_tied",2,0.5,0.0228109323209223,1126
"anchor_306","HOG:0010549","root","mean_activity","equal-time-point mean module activity within tissue",0.0227901079747843,2,2,0,"mixed_or_tied",2,0.5,0.0227901079747843,1127
"anchor_58","HOG:0032593","leaf","early_to_late","last minus first matched time-point module activity",-0.0224847591862331,2,2,0,"mixed_or_tied",2,0.5,0.0224847591862331,1128
"anchor_188","HOG:0005666","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0224442239042635,2,2,0,"mixed_or_tied",2,0.5,0.0224442239042635,1129
"anchor_125","HOG:0018534","root","mean_activity","equal-time-point mean module activity within tissue",-0.0222511621684188,2,2,0,"mixed_or_tied",2,0.5,0.0222511621684188,1130
"anchor_282","HOG:0008732","leaf","early_to_late","last minus first matched time-point module activity",0.022063872609601,2,2,0,"mixed_or_tied",2,0.5,0.022063872609601,1131
"anchor_74","HOG:0010710","root","early_to_late","last minus first matched time-point module activity",0.0220481493535521,2,2,0,"mixed_or_tied",2,0.5,0.0220481493535521,1132
"anchor_100","HOG:0012035","root","mean_activity","equal-time-point mean module activity within tissue",-0.0219384834006818,2,2,0,"mixed_or_tied",2,0.5,0.0219384834006818,1133
"anchor_191","HOG:0022918","leaf","early_to_late","last minus first matched time-point module activity",0.0218125422605104,2,2,0,"mixed_or_tied",2,0.5,0.0218125422605104,1134
"anchor_236","HOG:0003795","root","early_to_late","last minus first matched time-point module activity",0.0217667373678701,2,2,0,"mixed_or_tied",2,0.5,0.0217667373678701,1135
"anchor_194","HOG:0030883","root","early_to_late","last minus first matched time-point module activity",-0.0217072787394512,2,2,0,"mixed_or_tied",2,0.5,0.0217072787394512,1136
"anchor_188","HOG:0005666","root","early_to_late","last minus first matched time-point module activity",-0.0216127639449203,2,2,0,"mixed_or_tied",2,0.5,0.0216127639449203,1137
"anchor_180","HOG:0030884","root","mean_activity","equal-time-point mean module activity within tissue",0.0213000330420631,2,2,0,"mixed_or_tied",2,0.5,0.0213000330420631,1138
"anchor_263","HOG:0024905","root","mean_activity","equal-time-point mean module activity within tissue",0.0212577268886342,2,2,0,"mixed_or_tied",2,0.5,0.0212577268886342,1139
"anchor_119","HOG:0006139","root","early_to_late","last minus first matched time-point module activity",0.0210874877026015,2,2,0,"mixed_or_tied",2,0.5,0.0210874877026015,1140
"anchor_278","HOG:0024629","root","mean_activity","equal-time-point mean module activity within tissue",0.0209864359422256,2,2,0,"mixed_or_tied",2,0.5,0.0209864359422256,1141
"anchor_52","HOG:0012253","leaf","early_to_late","last minus first matched time-point module activity",0.0209558278764239,2,2,0,"mixed_or_tied",2,0.5,0.0209558278764239,1142
"anchor_276","HOG:0007697","root","mean_activity","equal-time-point mean module activity within tissue",0.0208877764506492,2,2,0,"mixed_or_tied",2,0.5,0.0208877764506492,1143
"anchor_03","HOG:0011532","root","mean_activity","equal-time-point mean module activity within tissue",0.0204966930259253,2,2,0,"mixed_or_tied",2,0.5,0.0204966930259253,1144
"anchor_30","HOG:0024452","root","mean_activity","equal-time-point mean module activity within tissue",0.0204393769259222,2,2,0,"mixed_or_tied",2,0.5,0.0204393769259222,1145
"anchor_47","HOG:0020310","root","mean_activity","equal-time-point mean module activity within tissue",0.0202239332337804,2,2,0,"mixed_or_tied",2,0.5,0.0202239332337804,1146
"anchor_25","HOG:0016389","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0201229135368569,2,2,0,"mixed_or_tied",2,0.5,0.0201229135368569,1147
"anchor_328","HOG:0021943","root","mean_activity","equal-time-point mean module activity within tissue",0.0201184989424535,2,2,0,"mixed_or_tied",2,0.5,0.0201184989424535,1148
"anchor_77","HOG:0024401","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0199931569288733,2,2,0,"mixed_or_tied",2,0.5,0.0199931569288733,1149
"anchor_286","HOG:0028717","root","mean_activity","equal-time-point mean module activity within tissue",0.0199475481311755,2,2,0,"mixed_or_tied",2,0.5,0.0199475481311755,1150
"anchor_101","HOG:0007833","leaf","early_to_late","last minus first matched time-point module activity",0.0194372104939027,2,2,0,"mixed_or_tied",2,0.5,0.0194372104939027,1151
"anchor_165","HOG:0027303","root","mean_activity","equal-time-point mean module activity within tissue",0.0193145661158493,2,2,0,"mixed_or_tied",2,0.5,0.0193145661158493,1152
"anchor_46","HOG:0021895","root","early_to_late","last minus first matched time-point module activity",0.019291156837509,2,2,0,"mixed_or_tied",2,0.5,0.019291156837509,1153
"anchor_107","HOG:0020293","root","early_to_late","last minus first matched time-point module activity",0.0192660879945883,2,2,0,"mixed_or_tied",2,0.5,0.0192660879945883,1154
"anchor_29","HOG:0010571","root","mean_activity","equal-time-point mean module activity within tissue",0.0191537383544445,2,2,0,"mixed_or_tied",2,0.5,0.0191537383544445,1155
"anchor_326","HOG:0031982","root","early_to_late","last minus first matched time-point module activity",-0.0190467524820775,2,2,0,"mixed_or_tied",2,0.5,0.0190467524820775,1156
"anchor_86","HOG:0026902","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0189742180562248,2,2,0,"mixed_or_tied",2,0.5,0.0189742180562248,1157
"anchor_11","HOG:0021930","root","mean_activity","equal-time-point mean module activity within tissue",0.0185688613863451,2,2,0,"mixed_or_tied",2,0.5,0.0185688613863451,1158
"anchor_287","HOG:0028018","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0185312980264077,2,2,0,"mixed_or_tied",2,0.5,0.0185312980264077,1159
"anchor_180","HOG:0030884","root","early_to_late","last minus first matched time-point module activity",-0.018508239029546,2,2,0,"mixed_or_tied",2,0.5,0.018508239029546,1160
"anchor_311","HOG:0022963","leaf","early_to_late","last minus first matched time-point module activity",0.0183788302012894,2,2,0,"mixed_or_tied",2,0.5,0.0183788302012894,1161
"anchor_129","HOG:0029472","root","mean_activity","equal-time-point mean module activity within tissue",0.0182714185876731,2,2,0,"mixed_or_tied",2,0.5,0.0182714185876731,1162
"anchor_37","HOG:0007638","leaf","early_to_late","last minus first matched time-point module activity",-0.0182569417723498,2,2,0,"mixed_or_tied",2,0.5,0.0182569417723498,1163
"anchor_44","HOG:0000178","leaf","early_to_late","last minus first matched time-point module activity",-0.018148084811733,2,2,0,"mixed_or_tied",2,0.5,0.018148084811733,1164
"anchor_20","HOG:0023601","leaf","early_to_late","last minus first matched time-point module activity",-0.018135164609161,2,2,0,"mixed_or_tied",2,0.5,0.018135164609161,1165
"anchor_148","HOG:0020549","root","mean_activity","equal-time-point mean module activity within tissue",0.0180892347560968,2,2,0,"mixed_or_tied",2,0.5,0.0180892347560968,1166
"anchor_24","HOG:0031321","root","mean_activity","equal-time-point mean module activity within tissue",0.0179216766473161,2,2,0,"mixed_or_tied",2,0.5,0.0179216766473161,1167
"anchor_206","HOG:0007920","root","mean_activity","equal-time-point mean module activity within tissue",0.0174046341715394,2,2,0,"mixed_or_tied",2,0.5,0.0174046341715394,1168
"anchor_102","HOG:0006009","leaf","mean_activity","equal-time-point mean module activity within tissue",0.017305595789866,2,2,0,"mixed_or_tied",2,0.5,0.017305595789866,1169
"anchor_274","HOG:0019536","root","mean_activity","equal-time-point mean module activity within tissue",-0.0173035919399948,2,2,0,"mixed_or_tied",2,0.5,0.0173035919399948,1170
"anchor_94","HOG:0008605","root","early_to_late","last minus first matched time-point module activity",0.0171849263591973,2,2,0,"mixed_or_tied",2,0.5,0.0171849263591973,1171
"anchor_113","HOG:0024337","root","early_to_late","last minus first matched time-point module activity",-0.0171439785505852,2,2,0,"mixed_or_tied",2,0.5,0.0171439785505852,1172
"anchor_98","HOG:0018100","root","mean_activity","equal-time-point mean module activity within tissue",0.0169904179817496,2,2,0,"mixed_or_tied",2,0.5,0.0169904179817496,1173
"anchor_88","HOG:0025219","leaf","early_to_late","last minus first matched time-point module activity",-0.0167837325291813,2,2,0,"mixed_or_tied",2,0.5,0.0167837325291813,1174
"anchor_74","HOG:0010710","leaf","early_to_late","last minus first matched time-point module activity",-0.016339054075559,2,2,0,"mixed_or_tied",2,0.5,0.016339054075559,1175
"anchor_17","HOG:0026834","leaf","early_to_late","last minus first matched time-point module activity",-0.0163187223145232,2,2,0,"mixed_or_tied",2,0.5,0.0163187223145232,1176
"anchor_305","HOG:0006008","root","mean_activity","equal-time-point mean module activity within tissue",0.0163101591510486,2,2,0,"mixed_or_tied",2,0.5,0.0163101591510486,1177
"anchor_160","HOG:0024444","root","mean_activity","equal-time-point mean module activity within tissue",0.0161856028428958,2,2,0,"mixed_or_tied",2,0.5,0.0161856028428958,1178
"anchor_115","HOG:0024562","root","mean_activity","equal-time-point mean module activity within tissue",0.016148397574439,2,2,0,"mixed_or_tied",2,0.5,0.016148397574439,1179
"anchor_211","HOG:0027975","leaf","early_to_late","last minus first matched time-point module activity",-0.0161169738391716,2,2,0,"mixed_or_tied",2,0.5,0.0161169738391716,1180
"anchor_86","HOG:0026902","root","mean_activity","equal-time-point mean module activity within tissue",0.0159992456371955,2,2,0,"mixed_or_tied",2,0.5,0.0159992456371955,1181
"anchor_121","HOG:0030887","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0159638619277489,2,2,0,"mixed_or_tied",2,0.5,0.0159638619277489,1182
"anchor_278","HOG:0024629","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0158861596469497,2,2,0,"mixed_or_tied",2,0.5,0.0158861596469497,1183
"anchor_215","HOG:0012403","root","early_to_late","last minus first matched time-point module activity",0.0158285919796337,2,2,0,"mixed_or_tied",2,0.5,0.0158285919796337,1184
"anchor_64","HOG:0006263","root","mean_activity","equal-time-point mean module activity within tissue",0.0154083484258067,2,2,0,"mixed_or_tied",2,0.5,0.0154083484258067,1185
"anchor_154","HOG:0023439","root","early_to_late","last minus first matched time-point module activity",-0.0153256495893052,2,2,0,"mixed_or_tied",2,0.5,0.0153256495893052,1186
"anchor_14","HOG:0012056","root","mean_activity","equal-time-point mean module activity within tissue",0.0152436848499449,2,2,0,"mixed_or_tied",2,0.5,0.0152436848499449,1187
"anchor_73","HOG:0029110","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0151031242288712,2,2,0,"mixed_or_tied",2,0.5,0.0151031242288712,1188
"anchor_64","HOG:0006263","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0146320938720497,2,2,0,"mixed_or_tied",2,0.5,0.0146320938720497,1189
"anchor_98","HOG:0018100","leaf","early_to_late","last minus first matched time-point module activity",-0.0145029801851488,2,2,0,"mixed_or_tied",2,0.5,0.0145029801851488,1190
"anchor_172","HOG:0007645","root","mean_activity","equal-time-point mean module activity within tissue",-0.0144389729999411,2,2,0,"mixed_or_tied",2,0.5,0.0144389729999411,1191
"anchor_131","HOG:0012340","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0144109987440081,2,2,0,"mixed_or_tied",2,0.5,0.0144109987440081,1192
"anchor_27","HOG:0004192","leaf","early_to_late","last minus first matched time-point module activity",-0.01419930601418,2,2,0,"mixed_or_tied",2,0.5,0.01419930601418,1193
"anchor_16","HOG:0007637","root","mean_activity","equal-time-point mean module activity within tissue",0.0141941905659104,2,2,0,"mixed_or_tied",2,0.5,0.0141941905659104,1194
"anchor_204","HOG:0012261","root","mean_activity","equal-time-point mean module activity within tissue",-0.0140842913390473,2,2,0,"mixed_or_tied",2,0.5,0.0140842913390473,1195
"anchor_111","HOG:0016913","root","mean_activity","equal-time-point mean module activity within tissue",0.0139615659414902,2,2,0,"mixed_or_tied",2,0.5,0.0139615659414902,1196
"anchor_17","HOG:0026834","root","mean_activity","equal-time-point mean module activity within tissue",0.0138965719646942,2,2,0,"mixed_or_tied",2,0.5,0.0138965719646942,1197
"anchor_214","HOG:0017319","root","early_to_late","last minus first matched time-point module activity",0.0138487964384908,2,2,0,"mixed_or_tied",2,0.5,0.0138487964384908,1198
"anchor_70","HOG:0032161","leaf","early_to_late","last minus first matched time-point module activity",-0.0138186877879584,2,2,0,"mixed_or_tied",2,0.5,0.0138186877879584,1199
"anchor_129","HOG:0029472","leaf","early_to_late","last minus first matched time-point module activity",-0.0138157441415597,2,2,0,"mixed_or_tied",2,0.5,0.0138157441415597,1200
"anchor_50","HOG:0010736","leaf","mean_activity","equal-time-point mean module activity within tissue",0.013705125251121,2,2,0,"mixed_or_tied",2,0.5,0.013705125251121,1201
"anchor_118","HOG:0028661","root","early_to_late","last minus first matched time-point module activity",-0.0134925766247936,2,2,0,"mixed_or_tied",2,0.5,0.0134925766247936,1202
"anchor_299","HOG:0025316","root","mean_activity","equal-time-point mean module activity within tissue",-0.0134649415792254,2,2,0,"mixed_or_tied",2,0.5,0.0134649415792254,1203
"anchor_232","HOG:0019459","root","early_to_late","last minus first matched time-point module activity",-0.0132967213037716,2,2,0,"mixed_or_tied",2,0.5,0.0132967213037716,1204
"anchor_177","HOG:0000535","root","mean_activity","equal-time-point mean module activity within tissue",-0.0132631071508549,2,2,0,"mixed_or_tied",2,0.5,0.0132631071508549,1205
"anchor_98","HOG:0018100","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0131817003754787,2,2,0,"mixed_or_tied",2,0.5,0.0131817003754787,1206
"anchor_153","HOG:0028065","root","mean_activity","equal-time-point mean module activity within tissue",0.0129364142164253,2,2,0,"mixed_or_tied",2,0.5,0.0129364142164253,1207
"anchor_278","HOG:0024629","leaf","early_to_late","last minus first matched time-point module activity",-0.0127899559404386,2,2,0,"mixed_or_tied",2,0.5,0.0127899559404386,1208
"anchor_209","HOG:0024277","root","mean_activity","equal-time-point mean module activity within tissue",-0.0127653487172164,2,2,0,"mixed_or_tied",2,0.5,0.0127653487172164,1209
"anchor_209","HOG:0024277","root","early_to_late","last minus first matched time-point module activity",-0.0126294547265185,2,2,0,"mixed_or_tied",2,0.5,0.0126294547265185,1210
"anchor_307","HOG:0010703","root","mean_activity","equal-time-point mean module activity within tissue",-0.0125764848881916,2,2,0,"mixed_or_tied",2,0.5,0.0125764848881916,1211
"anchor_10","HOG:0023085","leaf","mean_activity","equal-time-point mean module activity within tissue",0.012391302261524,2,2,0,"mixed_or_tied",2,0.5,0.012391302261524,1212
"anchor_24","HOG:0031321","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0122875087607091,2,2,0,"mixed_or_tied",2,0.5,0.0122875087607091,1213
"anchor_278","HOG:0024629","root","early_to_late","last minus first matched time-point module activity",0.0122751501952614,2,2,0,"mixed_or_tied",2,0.5,0.0122751501952614,1214
"anchor_289","HOG:0012227","leaf","early_to_late","last minus first matched time-point module activity",0.0122069862851812,2,2,0,"mixed_or_tied",2,0.5,0.0122069862851812,1215
"anchor_124","HOG:0008697","root","early_to_late","last minus first matched time-point module activity",0.0121557817414684,2,2,0,"mixed_or_tied",2,0.5,0.0121557817414684,1216
"anchor_262","HOG:0023896","root","early_to_late","last minus first matched time-point module activity",0.0120151654191236,2,2,0,"mixed_or_tied",2,0.5,0.0120151654191236,1217
"anchor_02","HOG:0020076","root","mean_activity","equal-time-point mean module activity within tissue",0.0120096160217343,2,2,0,"mixed_or_tied",2,0.5,0.0120096160217343,1218
"anchor_154","HOG:0023439","leaf","early_to_late","last minus first matched time-point module activity",0.0120063914628881,2,2,0,"mixed_or_tied",2,0.5,0.0120063914628881,1219
"anchor_10","HOG:0023085","root","mean_activity","equal-time-point mean module activity within tissue",0.0119492802159148,2,2,0,"mixed_or_tied",2,0.5,0.0119492802159148,1220
"anchor_299","HOG:0025316","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0118926365459146,2,2,0,"mixed_or_tied",2,0.5,0.0118926365459146,1221
"anchor_99","HOG:0031473","root","mean_activity","equal-time-point mean module activity within tissue",0.0115449879755233,2,2,0,"mixed_or_tied",2,0.5,0.0115449879755233,1222
"anchor_157","HOG:0029921","root","early_to_late","last minus first matched time-point module activity",-0.0114976268860687,2,2,0,"mixed_or_tied",2,0.5,0.0114976268860687,1223
"anchor_99","HOG:0031473","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0114421483412978,2,2,0,"mixed_or_tied",2,0.5,0.0114421483412978,1224
"anchor_166","HOG:0016397","root","mean_activity","equal-time-point mean module activity within tissue",0.0113923446657563,2,2,0,"mixed_or_tied",2,0.5,0.0113923446657563,1225
"anchor_289","HOG:0012227","root","early_to_late","last minus first matched time-point module activity",0.0110911765573421,2,2,0,"mixed_or_tied",2,0.5,0.0110911765573421,1226
"anchor_81","HOG:0023669","leaf","early_to_late","last minus first matched time-point module activity",0.0109485569769104,2,2,0,"mixed_or_tied",2,0.5,0.0109485569769104,1227
"anchor_70","HOG:0032161","root","mean_activity","equal-time-point mean module activity within tissue",0.0108740663654705,2,2,0,"mixed_or_tied",2,0.5,0.0108740663654705,1228
"anchor_52","HOG:0012253","root","mean_activity","equal-time-point mean module activity within tissue",-0.0108468573908831,2,2,0,"mixed_or_tied",2,0.5,0.0108468573908831,1229
"anchor_117","HOG:0021123","leaf","early_to_late","last minus first matched time-point module activity",-0.0107892686652417,2,2,0,"mixed_or_tied",2,0.5,0.0107892686652417,1230
"anchor_319","HOG:0006661","leaf","early_to_late","last minus first matched time-point module activity",0.0107000404649918,2,2,0,"mixed_or_tied",2,0.5,0.0107000404649918,1231
"anchor_195","HOG:0029148","root","early_to_late","last minus first matched time-point module activity",-0.0106479226475727,2,2,0,"mixed_or_tied",2,0.5,0.0106479226475727,1232
"anchor_63","HOG:0020349","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0104882784196039,2,2,0,"mixed_or_tied",2,0.5,0.0104882784196039,1233
"anchor_01","HOG:0020610","root","mean_activity","equal-time-point mean module activity within tissue",0.010251018648867,2,2,0,"mixed_or_tied",2,0.5,0.010251018648867,1234
"anchor_262","HOG:0023896","root","mean_activity","equal-time-point mean module activity within tissue",0.0100041358695039,2,2,0,"mixed_or_tied",2,0.5,0.0100041358695039,1235
"anchor_37","HOG:0007638","root","mean_activity","equal-time-point mean module activity within tissue",0.0099730972962081,2,2,0,"mixed_or_tied",2,0.5,0.0099730972962081,1236
